Date,Open,High,Low,Close,Dol
10/02/2006,36885.56,37813.3,36633.34,36975.27,2.1615
13/02/2006,36975.32,37075.67,36113.95,36113.95,2.1545
14/02/2006,36116.94,36733.87,35891.24,36626.88,2.138
15/02/2006,36628.77,37446.65,36422.27,37239.3,2.136
16/02/2006,37245.27,38268.23,37245.27,38256.39,2.116
17/02/2006,38256.33,38642.32,38256.33,38421.83,2.1175
20/02/2006,38418.28,38677.59,38031.96,38539.18,2.1175
21/02/2006,38540.81,38978.05,38165.97,38165.97,2.166
22/02/2006,38166.08,38632.84,38056.13,38246.4,2.141
23/02/2006,38242.23,38522.05,37747,38405.48,2.1335
24/02/2006,38405.64,38610.39,38337.16,38610.39,2.14
27/02/2006,#N/A,#N/A,#N/A,#N/A,2.14
28/02/2006,#N/A,#N/A,#N/A,#N/A,2.14
01/03/2006,38610.39,39203.21,38532.85,39177.87,2.1155
02/03/2006,39181.92,39366.74,38989.25,39125.84,2.104
03/03/2006,39128.73,39355.67,38716.38,39239.75,2.11
06/03/2006,39241.4,39394.91,38347.97,38353.98,2.1475
07/03/2006,38350.28,38350.28,37130.33,37422.58,2.142
08/03/2006,37420.62,37420.62,36446.22,37289.08,2.18
09/03/2006,37289.08,37738.67,36084.5,36312.27,2.1618
10/03/2006,36328.47,37160.57,36217.69,36890.69,2.1373
13/03/2006,36890.69,37258.71,36513.35,36792.98,2.134
14/03/2006,36788.64,37541.49,36416.75,37541.49,2.124
15/03/2006,37545.54,38341.29,37542.96,38243.99,2.1157
16/03/2006,38244.66,38577.53,37962.45,38156.64,2.1135
17/03/2006,38158.53,38267.86,37769.11,38049.17,2.124
20/03/2006,38048.77,38500.38,37977.96,38203.53,2.147
21/03/2006,38203.53,38203.53,37350.93,37398.01,2.171
22/03/2006,37398.01,37850.59,37156.34,37850.59,2.1539
23/03/2006,37850.43,38127.98,37206.73,37473.85,2.1615
24/03/2006,37472.85,37775.47,37301.12,37577.05,2.158
27/03/2006,37576.83,37893.47,37152.54,37641.06,2.174
28/03/2006,37640.37,37731.02,36681.53,36682.21,2.241
29/03/2006,36684.11,37491.57,36684.11,37491.57,2.2142
30/03/2006,37492.56,38088.77,37469.11,37776.76,2.187
31/03/2006,37782.75,38015.5,37619.1,37951.97,2.164
03/04/2006,37951.97,38850.55,37951.97,38717.07,2.1407
04/04/2006,38717.81,39086.43,38606.37,38802.26,2.1404
05/04/2006,38803.28,39053.76,38475.38,39053.2,2.1378
06/04/2006,39053.04,39310.25,38699.83,39285.04,2.133
07/04/2006,39285.04,39396.74,38630.19,38926.49,2.149
10/04/2006,38927.33,38927.33,38239.49,38474.73,2.155
11/04/2006,38478.46,38884.82,37823.02,37901.19,2.131
12/04/2006,37901.19,38447.96,37816.41,38427.41,2.1364
13/04/2006,38426,38479.08,37983.62,38082.13,2.138
14/04/2006,#N/A,#N/A,#N/A,#N/A,2.138
17/04/2006,38085.53,38698.26,38085.53,38462.48,2.1374
18/04/2006,38466.12,39583.95,38466.12,39572.47,2.1155
19/04/2006,39580.75,40026.03,39492.35,39937.74,2.1147
20/04/2006,39941.4,40278.38,39435.06,39774.59,2.12
21/04/2006,#N/A,#N/A,#N/A,#N/A,2.12
24/04/2006,39774.59,40088.69,39616.3,39751.3,2.114
25/04/2006,39752.93,39953.12,39577.1,39738.07,2.1305
26/04/2006,39738.95,40422.19,39738.95,40410.06,2.119
27/04/2006,40409.86,40409.86,39631.03,39751.44,2.1015
28/04/2006,39751.68,40424.95,39751.68,40363.42,2.087
01/05/2006,#N/A,#N/A,#N/A,#N/A,2.087
02/05/2006,40364.79,41016.58,40276.96,41016.58,2.0618
03/05/2006,41015.85,41068.19,40574.44,40919.76,2.0761
04/05/2006,40925.94,41257.72,40894.4,40975.78,2.0703
05/05/2006,40975.78,41448.53,40975.78,41417.27,2.0555
08/05/2006,41416.59,41693.2,41094.57,41515.49,2.074
09/05/2006,41504.79,42015.66,41446.29,41979.29,2.059
10/05/2006,41980.96,41985.15,41417.76,41751.5,2.0743
11/05/2006,41757.78,42061.59,40776.52,40847.07,2.0981
12/05/2006,40846.89,40862.45,39861.85,40211.97,2.1445
15/05/2006,40209.11,40209.11,38870.77,39271.45,2.1665
16/05/2006,39271.45,39952.55,38922.73,39416.44,2.136
17/05/2006,39411.11,39411.11,38098.62,38290.68,2.2095
18/05/2006,38289.78,38591.1,37807.15,37807.15,2.1805
19/05/2006,37819.84,38464.6,37325.12,37732.86,2.209
22/05/2006,37732.33,37732.33,35663.81,36496.92,2.298
23/05/2006,36498.01,37566.65,36099.31,36110,2.3525
24/05/2006,36103.52,36341.37,34911.34,35791.96,2.3275
25/05/2006,35793.52,37568.66,35793.52,37568.66,2.278
26/05/2006,37574.23,38629.71,37574.23,38629.71,2.2415
29/05/2006,38633.88,38733.58,38055.49,38145.15,2.293
30/05/2006,38149.37,38149.37,36412.51,36412.51,2.3125
31/05/2006,36414.2,37215.74,36362.31,36530.04,2.307
01/06/2006,36531.41,37748.3,36502.47,37748.3,2.2451
02/06/2006,37749.93,38437.12,37410.67,37942.18,2.2766
05/06/2006,37938.57,37975.5,36670.1,36739.86,2.2645
06/06/2006,36739.86,36739.86,35672.54,36557.8,2.242
07/06/2006,36558.71,36770.96,35262.47,35264,2.2545
08/06/2006,35262.37,35607.55,34359.54,35437.78,2.2585
09/06/2006,35438.46,36181.1,35074.63,35074.63,2.2592
12/06/2006,35082.86,35265.95,33537.16,33554.52,2.289
13/06/2006,33534.56,33582.33,32824.17,32847.61,2.3096
14/06/2006,32847.95,33474.14,32057.32,32941.46,2.281
15/06/2006,#N/A,#N/A,#N/A,#N/A,2.281
16/06/2006,32942.14,34543.49,32942.14,34398.92,2.245
19/06/2006,34407.05,34669.16,33549.49,33897.35,2.2603
20/06/2006,33897.41,34156.24,33567.82,33632.14,2.2355
21/06/2006,33631.72,34601.28,33215.59,34546.64,2.2268
22/06/2006,34543.55,34714.12,34225.82,34316.77,2.239
23/06/2006,34313.55,34864.49,33879.84,34661.22,2.2315
26/06/2006,34662.85,34875.3,34584.22,34631.24,2.241
27/06/2006,34631.24,35015.42,34367.75,34375.73,2.2405
28/06/2006,34374.1,34836.95,34349.22,34834.65,2.22
29/06/2006,34834.65,36486.67,34834.65,36486.67,2.1775
30/06/2006,36486.67,37035.55,36359.26,36630.66,2.165
03/07/2006,36628.58,37402.36,36533.87,37357.2,2.1685
04/07/2006,37357.72,37600.63,37187.72,37367.34,2.17
05/07/2006,37365.98,37365.98,36304.19,36378.03,2.208
06/07/2006,36380.22,36992.7,36380.22,36533.13,2.177
07/07/2006,36541.26,36795.91,35849.93,36101.98,2.182
10/07/2006,36107.34,36426.82,35863.16,36140.64,2.1789
11/07/2006,36137.01,36580.7,35589.94,36553.56,2.183
12/07/2006,36555.35,36747.06,36189.22,36229.71,2.2025
13/07/2006,36220.65,36220.65,35343.84,35354.28,2.2244
14/07/2006,35352.7,35651.25,35001.02,35349.68,2.212
17/07/2006,35344.17,35469.43,34813.92,34866.31,2.2016
18/07/2006,34870.65,35310.88,34590.83,35130.42,2.191
19/07/2006,35135.99,36785.45,35135.99,36785.45,2.1765
20/07/2006,36786.49,37043.42,35846.84,35846.84,2.1911
21/07/2006,35847.28,36143.52,35307.13,35510.4,2.1988
24/07/2006,35525.17,36282.76,35525.17,36224.39,2.1896
25/07/2006,36222.58,36709.33,36010.88,36680.83,2.2005
26/07/2006,36680.83,36951.28,36475.13,36594.3,2.195
27/07/2006,36594.81,37111.65,36593.12,36887.72,2.1922
28/07/2006,36885.54,37521.89,36841.24,37381.06,2.1754
31/07/2006,37380.8,37398.62,37077.12,37077.12,2.177
01/08/2006,37077.12,37083.55,36535.92,36839.31,2.191
02/08/2006,36842.93,37481.15,36833.78,37288.4,2.1821
03/08/2006,37288.4,37688.25,36892.81,37451.19,2.176
04/08/2006,37461.92,38172.37,37461.92,37847.88,2.1814
07/08/2006,37844.79,37879.47,37518.05,37697.55,2.1851
08/08/2006,37699.17,38081.27,37531.61,37600.44,2.1714
09/08/2006,37601.8,38086.46,37179.71,37255.12,2.1663
10/08/2006,37254.93,37423.42,36928.75,37353.76,2.1565
11/08/2006,37353.76,37501.82,36886.15,36944.43,2.166
14/08/2006,36950,37183.73,36490.15,36556.88,2.1635
15/08/2006,36558.73,37416.97,36558.73,37295.93,2.1434
16/08/2006,37296.01,37697.46,37209.91,37677.81,2.1409
17/08/2006,37679.38,38022.17,37401.67,37558.89,2.1415
18/08/2006,37558.95,37588.67,37178.15,37551.71,2.1469
21/08/2006,37549.86,37549.86,37139.04,37160.6,2.1286
22/08/2006,37160.99,37255.43,36510.72,36677.51,2.1341
23/08/2006,36674.98,36689.91,35512.1,35512.1,2.1515
24/08/2006,35514.05,35872.19,35122.96,35797.26,2.1526
25/08/2006,35795.4,36128.42,35586.26,35957.52,2.156
28/08/2006,35957.56,36389.02,35649.32,36374.51,2.1404
29/08/2006,36383.58,36616.66,36013.01,36303.67,2.1369
30/08/2006,36303.33,36520,36124.78,36313.43,2.1365
31/08/2006,36313.27,36606.25,36013.15,36232.22,2.145
01/09/2006,36232.22,37329.15,36232.22,37329.15,2.139
04/09/2006,37330.4,37739.46,37286.53,37693.35,2.123
05/09/2006,37693.35,37693.35,37271.12,37367.96,2.1386
06/09/2006,37368.4,37368.4,36709.87,36709.87,2.15
07/09/2006,#N/A,#N/A,#N/A,#N/A,2.15
08/09/2006,36705.39,36725.01,36494.79,36558.48,2.158
11/09/2006,36561.37,36561.37,35666.12,35772.49,2.1854
12/09/2006,35777.16,36146.66,35626.01,36146.66,2.1683
13/09/2006,36146.66,36726.48,36033.8,36549.71,2.1602
14/09/2006,36548.27,36680.16,36087.37,36153.6,2.16
15/09/2006,36153.6,36469.08,35878.06,36169.93,2.151
18/09/2006,36168.07,36669.68,36133.77,36482.78,2.1467
19/09/2006,36476.89,36486.92,35554.86,35885.68,2.1591
20/09/2006,35888.63,36069.15,34927.85,35196.59,2.1759
21/09/2006,35199.1,35331.76,34624.42,34830.08,2.212
22/09/2006,34828.53,34896.93,34396.74,34798.8,2.2075
25/09/2006,34802.89,35054.44,34127.48,34972.74,2.2203
26/09/2006,34972.15,35826.61,34972.15,35818.97,2.1871
27/09/2006,35816.88,36114.03,35610.84,36105.64,2.1862
28/09/2006,36105.47,36486.99,36031.24,36486.19,2.17
29/09/2006,36485.56,36570.33,36260.63,36449.4,2.169
02/10/2006,36450.33,37316.83,36450.33,37057.75,2.1565
03/10/2006,37056.66,37056.66,36437.55,36437.55,2.1754
04/10/2006,36441.32,37779.8,36441.32,37749.29,2.1639
05/10/2006,37750.38,38204.62,37623.88,37976.86,2.1635
06/10/2006,37975.93,37975.93,37492.59,37940.44,2.162
09/10/2006,37930.07,38626.23,37735.73,38406.37,2.1552
10/10/2006,38411.03,38777.75,38406.93,38654.69,2.1553
11/10/2006,38651.94,38651.94,38090.57,38322.21,2.159
12/10/2006,#N/A,#N/A,#N/A,#N/A,2.159
13/10/2006,38327.9,39177.06,38327.9,38850.16,2.1371
16/10/2006,38851.93,39261.49,38672.45,39229.06,2.1294
17/10/2006,39225.72,39225.72,38671.75,38897.5,2.1315
18/10/2006,38897.99,39445.56,38556.71,38685.99,2.1371
19/10/2006,38687.85,38939.71,38560.83,38919.75,2.1409
20/10/2006,38919.26,38957.76,38440.21,38642.82,2.1402
23/10/2006,38642.82,39226.76,38273.28,39226.76,2.1392
24/10/2006,39227.11,39552.44,39091.38,39498.98,2.1502
25/10/2006,39498.98,39721.47,39341.34,39562.63,2.1442
26/10/2006,39562.92,39843.16,39365.46,39644.78,2.1402
27/10/2006,39639.68,39745.84,39293.33,39328.47,2.1336
30/10/2006,39327.29,39340.33,38681.44,38900.49,2.1494
31/10/2006,38900.49,39262.79,38880.31,39262.79,2.1418
01/11/2006,39278.99,40103.6,39278.99,39930.05,2.1443
02/11/2006,#N/A,#N/A,#N/A,#N/A,2.1443
03/11/2006,39930.39,40482.36,39923.9,40435.18,2.139
06/11/2006,40436.77,41255.82,40436.77,41246.61,2.1372
07/11/2006,41246.61,41401.94,40862.92,41048.31,2.1379
08/11/2006,41041.92,41344.69,40623.96,41334.23,2.1445
09/11/2006,41334.4,41812.65,40657.26,40815.48,2.1415
10/11/2006,40815.07,40941.96,40322.26,40719.92,2.1514
13/11/2006,40724.37,40724.37,40038.07,40605.79,2.1688
14/11/2006,40607.11,41342.29,40607.11,41290.7,2.148
15/11/2006,#N/A,#N/A,#N/A,#N/A,2.148
16/11/2006,41295.75,41781.12,41153.16,41161.87,2.1528
17/11/2006,41164.1,41164.1,40481.9,41029.43,2.1605
20/11/2006,#N/A,#N/A,#N/A,#N/A,2.16
21/11/2006,41029.43,41570.4,40986.23,41570.4,2.1632
22/11/2006,41579.33,41950.69,41308.27,41912.92,2.166
23/11/2006,41912.58,42308.39,41912.58,42069.83,2.1685
24/11/2006,42070.51,42070.51,41467.56,41757.72,2.1691
27/11/2006,41757.82,41757.82,40722.38,40914.63,2.1912
28/11/2006,40914.63,41083.45,40428.49,41043.15,2.1868
29/11/2006,41041.49,41987.6,41041.49,41970.01,2.1686
30/11/2006,41971.25,42174.65,41497.34,41931.84,2.1649
01/12/2006,41929.93,42095.22,41192.16,41327.07,2.1668
04/12/2006,41329.05,42659.51,41281.63,42654.33,2.1637
05/12/2006,42652.02,43261.3,42635.67,43157.28,2.1505
06/12/2006,43157.91,43422.12,42831.33,43096.16,2.1462
07/12/2006,43096.93,43506.17,42757.59,42909.29,2.1432
08/12/2006,42910.37,43303.08,42817.96,42977.58,2.1395
11/12/2006,42967.98,43432.07,42967.98,43297.06,2.1372
12/12/2006,43297.06,43297.23,42793.53,43018.45,2.1517
13/12/2006,43025.52,43393.72,42783.09,43284.52,2.147
14/12/2006,43291.07,43797.06,43291.07,43754.56,2.1476
15/12/2006,43754.97,44263.08,43446.96,43595.7,2.1458
18/12/2006,43595.7,44048.24,43400.36,43508.73,2.1488
19/12/2006,43504.28,43589.72,42890.98,43589.72,2.1612
20/12/2006,43591.54,43946.19,43379.04,43502.36,2.1572
21/12/2006,43504.72,43688.65,43099.52,43385.02,2.1571
22/12/2006,43385.16,43602.14,43124.57,43355.73,2.1478
26/12/2006,43355.73,43610.64,43355.73,43603.08,2.143
27/12/2006,43602.23,44526.36,43602.23,44526.36,2.1432
28/12/2006,44526.36,44674.75,44372.96,44473.71,2.1363
02/01/2007,44476.48,45387.98,44476.48,45382.61,2.1311
03/01/2007,45378.56,45378.56,44284.13,44445.29,2.1394
04/01/2007,44442.27,44442.27,43622.75,44019.77,2.1441
05/01/2007,44018.87,44080.76,42159.88,42245.16,2.1523
08/01/2007,42248.83,42926.06,42144.34,42829.93,2.1512
09/01/2007,42831.06,43000.93,41437.96,42006.78,2.149
10/01/2007,42000.91,42335.67,41266.21,42335.67,2.1485
11/01/2007,42335.67,43127.95,41940.03,42670.32,2.1445
12/01/2007,42669.48,43188.46,42525.5,43094.97,2.1414
15/01/2007,43095.19,43472.73,42874.83,42919.17,2.142
16/01/2007,42915.61,42915.61,42415.48,42624.22,2.1401
17/01/2007,42625.81,42929.97,42252.02,42735.48,2.1342
18/01/2007,42740.98,43402.25,42406.65,42477.92,2.1352
19/01/2007,42476.95,43427.64,42476.95,43427.64,2.1304
22/01/2007,43431.12,43879.48,43182.57,43553.3,2.136
23/01/2007,43549.37,44243.06,43432.47,44177.2,2.1323
24/01/2007,44177.2,44808.37,44041.07,44686.73,2.1278
26/01/2007,44686.54,44686.54,43870.41,44412.35,2.1381
29/01/2007,44413.6,44434.64,43555.24,43573.49,2.1345
30/01/2007,43573.49,44065.27,43508.45,44044.23,2.1311
31/01/2007,44046.04,44642.91,43824.45,44641.6,2.1229
01/02/2007,44642.33,45211.92,44642.33,44815.01,2.1004
02/02/2007,44815.23,45203.72,44597.32,44997.83,2.1043
05/02/2007,44998.7,45286.17,44850.69,45286.17,2.0933
06/02/2007,45286.73,45485.59,45038.04,45351.8,2.0859
07/02/2007,45352.25,45425.04,44488.21,44587.96,2.0925
08/02/2007,44584.54,44891.94,44069.55,44891.94,2.0929
09/02/2007,44894.2,45050.32,44179.57,44284.4,2.108
12/02/2007,44286.31,44464.16,43849.5,43934.75,2.1135
13/02/2007,43931.6,45197.45,43931.6,45197.45,2.1076
14/02/2007,45198.15,46105.91,45198.15,45995.6,2.0915
15/02/2007,45995.6,46178.25,45734.32,45955.07,2.0934
16/02/2007,45955.07,45965.57,45614.44,45849.03,2.092
21/02/2007,45848.85,46095.3,45557.5,46090.24,2.0765
22/02/2007,46097.39,46752.13,46097.39,46452.26,2.0815
23/02/2007,46452.26,46517.28,45812.63,46015.79,2.0877
26/02/2007,46020.55,46450.25,45884.59,46207.4,2.0825
27/02/2007,46190.28,46190.28,42570.93,43145.33,2.1197
28/02/2007,43149.9,43922.97,43121.93,43892.31,2.1205
01/03/2007,43886.08,43886.08,42036.56,43516.91,2.1188
02/03/2007,43518.44,43518.44,42297.18,42369.84,2.1318
05/03/2007,42369.84,42369.84,41117.02,41179.16,2.134
06/03/2007,41192.04,43218.4,41192.04,43218.4,2.1168
07/03/2007,43224,43396.09,42660.33,42667.18,2.1123
08/03/2007,42672.19,43726.41,42672.19,43465.83,2.1065
09/03/2007,43466.05,44172.76,43466.05,44133.42,2.0983
12/03/2007,44133.42,44405.78,43845.04,44249.23,2.0876
13/03/2007,44249.07,44249.07,42723.64,42749.38,2.1035
14/03/2007,42748.77,43289.93,42051.24,43288.44,2.0972
15/03/2007,43289.06,43573.29,42951.2,43278.19,2.0888
16/03/2007,43278.19,43567.98,42597.66,42730.04,2.0922
19/03/2007,42733.94,43713.71,42733.94,43712.55,2.0785
20/03/2007,43713.33,44352.81,43679.18,44350.87,2.0762
21/03/2007,44349.78,45630.86,44349.78,45630.86,2.059
22/03/2007,45631.39,45949.59,45271.72,45424.18,2.0583
23/03/2007,45425.12,45758.61,45167.73,45532.53,2.0612
26/03/2007,45532.53,45711.98,44965.01,45644.56,2.0603
27/03/2007,45645.71,45645.71,45143.13,45206.53,2.062
28/03/2007,45203.62,45203.62,44315.23,44484.1,2.0685
29/03/2007,44492.93,45569.78,44492.93,45355.13,2.0444
30/03/2007,45355.13,45804.66,45138.37,45804.66,2.0594
02/04/2007,45804.66,45804.66,45225.23,45597.48,2.0478
03/04/2007,45601.44,46481.4,45601.44,46288.16,2.0362
04/04/2007,46289.53,46692.44,46112.73,46553.93,2.0332
05/04/2007,46555.45,46766.59,46418.05,46646.57,2.0315
09/04/2007,46649.9,47239.27,46649.9,46854.71,2.0242
10/04/2007,46854.62,47234.07,46821.72,47174.07,2.0273
11/04/2007,47172.96,47572.91,46680.23,46939.19,2.0378
12/04/2007,46941.01,47388.63,46506.48,47346.56,2.0343
13/04/2007,47346.93,47967.57,47267.19,47926.23,2.0215
16/04/2007,47924.52,49021.54,47924.52,48921.21,2.0354
17/04/2007,48923.32,49155.82,48631.02,48755.48,2.0351
18/04/2007,48759.79,49338.7,48455.93,48709.84,2.0327
19/04/2007,48704.87,48836.8,47917.24,48762.13,2.0292
20/04/2007,48762.99,49458.93,48762.99,49408.18,2.026
23/04/2007,49408.8,49476.92,49096.8,49162.09,2.0355
24/04/2007,49162.09,49258.59,48601.76,49070.86,2.0344
25/04/2007,49072.27,49815.97,49072.27,49675.59,2.0206
26/04/2007,49677.88,49856.49,49059.53,49067.69,2.0274
27/04/2007,49066.82,49231.77,48311.08,49229.6,2.0313
30/04/2007,49221.91,49481.53,48744.49,48956.39,2.0345
02/05/2007,48954.51,49630.02,48952.66,49471.54,2.0225
03/05/2007,49471.54,50318.44,49471.54,50218.22,2.027
04/05/2007,50218.22,50898.32,50218.22,50597.79,2.0335
07/05/2007,50590.88,50618.4,50153.83,50281.73,2.0203
08/05/2007,50275.9,50368.59,49525.93,50277.69,2.0221
09/05/2007,50277.13,51369.18,50148.63,51300.13,2.0178
10/05/2007,51298.03,51298.03,50205.24,50234.68,2.0222
11/05/2007,50234.97,51083.25,50234.97,50902.38,2.0183
14/05/2007,50909.78,51066.06,50298.46,50510.76,2.0075
15/05/2007,50510.76,51041.78,50370.07,50518.21,1.9815
16/05/2007,50518.46,51737.56,50518.46,51737.56,1.9527
17/05/2007,51740.76,51958.63,51374.11,51631.47,1.952
18/05/2007,51633.26,52088.08,51498.84,52077.68,1.9607
21/05/2007,52077.94,52691.17,52077.94,52423.45,1.938
22/05/2007,52423.91,52560.5,52039.04,52208.09,1.9432
